SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus commersonii,07010104,Native,TRUE
Catostomus commersonii,10290102,Native,TRUE
Catostomus commersonii,03010107,Native,FALSE
Catostomus commersonii,01010009,Native,TRUE
Catostomus commersonii,01010011,Native,FALSE
Catostomus commersonii,01030001,Native,TRUE
Catostomus commersonii,04120200,Native,TRUE
Catostomus commersonii,04150200,Native,TRUE
Catostomus commersonii,04150409,Native,FALSE
Catostomus commersonii,10180001,Native,TRUE
Catostomus commersonii,10190001,Native,TRUE
Catostomus commersonii,10190002,Native,TRUE
Catostomus commersonii,10190003,Native,TRUE
Catostomus commersonii,10190004,Native,TRUE
Catostomus commersonii,10190005,Native,TRUE
Catostomus commersonii,10190006,Native,TRUE
Catostomus commersonii,10190007,Native,TRUE
Catostomus commersonii,10190008,Native,TRUE
Catostomus commersonii,10190011,Native,FALSE
Catostomus commersonii,10190012,Native,TRUE
Catostomus commersonii,10190013,Native,TRUE
Catostomus commersonii,10190014,Native,TRUE
Catostomus commersonii,10250002,Native,TRUE
Catostomus commersonii,11020001,Native,TRUE
Catostomus commersonii,11020002,Native,TRUE
Catostomus commersonii,11020003,Native,FALSE
Catostomus commersonii,11020004,Native,TRUE
Catostomus commersonii,11020005,Native,TRUE
Catostomus commersonii,11020006,Native,FALSE
Catostomus commersonii,11020007,Native,FALSE
Catostomus commersonii,11020008,Native,TRUE
Catostomus commersonii,11020009,Native,TRUE
Catostomus commersonii,11020011,Native,FALSE
Catostomus commersonii,13010001,Introduced,TRUE
Catostomus commersonii,13010002,Introduced,TRUE
Catostomus commersonii,13010003,Introduced,TRUE
Catostomus commersonii,14010001,Introduced,TRUE
Catostomus commersonii,14010002,Introduced,FALSE
Catostomus commersonii,14010004,Introduced,FALSE
Catostomus commersonii,14020002,Introduced,TRUE
Catostomus commersonii,14020005,Introduced,TRUE
Catostomus commersonii,14020006,Introduced,TRUE
Catostomus commersonii,14030002,Introduced,FALSE
Catostomus commersonii,14030003,Introduced,FALSE
Catostomus commersonii,14050002,Introduced,TRUE
Catostomus commersonii,14040106,Introduced,TRUE
Catostomus commersonii,14040107,Introduced,TRUE
Catostomus commersonii,02070005,Native,TRUE
Catostomus commersonii,02070006,Native,TRUE
Catostomus commersonii,02080103,Native,TRUE
Catostomus commersonii,02080104,Native,TRUE
Catostomus commersonii,02080105,Native,TRUE
Catostomus commersonii,02080106,Native,TRUE
Catostomus commersonii,02080107,Native,FALSE
Catostomus commersonii,02080201,Native,TRUE
Catostomus commersonii,02080202,Native,TRUE
Catostomus commersonii,02080203,Native,TRUE
Catostomus commersonii,02080204,Native,TRUE
Catostomus commersonii,02080205,Native,TRUE
Catostomus commersonii,02080206,Native,FALSE
Catostomus commersonii,02080207,Native,TRUE
Catostomus commersonii,03010101,Native,TRUE
Catostomus commersonii,03010105,Native,TRUE
Catostomus commersonii,05070202,Native,TRUE
Catostomus commersonii,02070008,Native,TRUE
Catostomus commersonii,02070010,Native,TRUE
Catostomus commersonii,03010201,Native,TRUE
Catostomus commersonii,06010101,Native,TRUE
Catostomus commersonii,02070007,Native,TRUE
Catostomus commersonii,05050002,Native,TRUE
Catostomus commersonii,01080105,Native,TRUE
Catostomus commersonii,04150402,Native,TRUE
Catostomus commersonii,04150403,Native,TRUE
Catostomus commersonii,04150405,Native,TRUE
Catostomus commersonii,04150407,Native,TRUE
Catostomus commersonii,04150500,Native,TRUE
Catostomus commersonii,01080102,Native,TRUE
Catostomus commersonii,04030101,Native,TRUE
Catostomus commersonii,04030102,Native,TRUE
Catostomus commersonii,04030103,Native,TRUE
Catostomus commersonii,04030104,Native,TRUE
Catostomus commersonii,04030105,Native,TRUE
Catostomus commersonii,04030201,Native,TRUE
Catostomus commersonii,04030202,Native,TRUE
Catostomus commersonii,04030203,Native,TRUE
Catostomus commersonii,04030204,Native,TRUE
Catostomus commersonii,04040003,Native,TRUE
Catostomus commersonii,07040005,Native,TRUE
Catostomus commersonii,07040007,Native,TRUE
Catostomus commersonii,07050003,Native,TRUE
Catostomus commersonii,07050004,Native,TRUE
Catostomus commersonii,07050005,Native,TRUE
Catostomus commersonii,07050006,Native,TRUE
Catostomus commersonii,07050007,Native,TRUE
Catostomus commersonii,07070002,Native,TRUE
Catostomus commersonii,07070003,Native,TRUE
Catostomus commersonii,07070004,Native,TRUE
Catostomus commersonii,07070005,Native,TRUE
Catostomus commersonii,07090001,Native,TRUE
Catostomus commersonii,07090002,Native,TRUE
Catostomus commersonii,07030005,Native,TRUE
Catostomus commersonii,02070001,Native,TRUE
Catostomus commersonii,05020002,Native,TRUE
Catostomus commersonii,05030203,Native,TRUE
Catostomus commersonii,05050003,Native,TRUE
Catostomus commersonii,05050004,Native,TRUE
