SPECIES,HUC8,ORIGIN,POINTDATA
Carpiodes carpio,10270102,Native,TRUE
Carpiodes carpio,10270103,Native,TRUE
Carpiodes carpio,10270104,Native,TRUE
Carpiodes carpio,10290101,Native,TRUE
Carpiodes carpio,11030001,Native,TRUE
Carpiodes carpio,11030003,Native,TRUE
Carpiodes carpio,11030004,Native,TRUE
Carpiodes carpio,11030005,Native,TRUE
Carpiodes carpio,11030006,Native,FALSE
Carpiodes carpio,11030007,Native,FALSE
Carpiodes carpio,11030008,Native,TRUE
Carpiodes carpio,11030009,Native,FALSE
Carpiodes carpio,11030010,Native,TRUE
Carpiodes carpio,11030011,Native,TRUE
Carpiodes carpio,11030012,Native,TRUE
Carpiodes carpio,11030013,Native,TRUE
Carpiodes carpio,11030014,Native,TRUE
Carpiodes carpio,11030015,Native,TRUE
Carpiodes carpio,11030017,Native,TRUE
Carpiodes carpio,11030018,Native,FALSE
Carpiodes carpio,11040007,Native,FALSE
Carpiodes carpio,11070101,Native,TRUE
Carpiodes carpio,11070102,Native,TRUE
Carpiodes carpio,11070104,Native,TRUE
Carpiodes carpio,11070201,Native,TRUE
Carpiodes carpio,11070203,Native,TRUE
Carpiodes carpio,11070204,Native,TRUE
Carpiodes carpio,11070205,Native,TRUE
Carpiodes carpio,10250013,Native,FALSE
Carpiodes carpio,10300101,Native,TRUE
Carpiodes carpio,11070207,Native,TRUE
Carpiodes carpio,10240005,Native,TRUE
Carpiodes carpio,10240007,Native,TRUE
Carpiodes carpio,10250016,Native,TRUE
Carpiodes carpio,10270205,Native,TRUE
Carpiodes carpio,10270207,Native,TRUE
Carpiodes carpio,11040006,Native,TRUE
Carpiodes carpio,11060003,Native,TRUE
Carpiodes carpio,05070203,Native,TRUE
Carpiodes carpio,05070204,Native,FALSE
Carpiodes carpio,05090104,Native,TRUE
Carpiodes carpio,05100101,Native,TRUE
Carpiodes carpio,05100201,Native,FALSE
Carpiodes carpio,05100202,Native,FALSE
Carpiodes carpio,05100204,Native,FALSE
Carpiodes carpio,05100205,Native,FALSE
Carpiodes carpio,05110001,Native,FALSE
Carpiodes carpio,05110002,Native,FALSE
Carpiodes carpio,05110003,Native,FALSE
Carpiodes carpio,05110005,Native,TRUE
Carpiodes carpio,05110006,Native,FALSE
Carpiodes carpio,05130103,Native,FALSE
Carpiodes carpio,05140102,Native,TRUE
Carpiodes carpio,05140103,Native,FALSE
Carpiodes carpio,05140205,Native,FALSE
Carpiodes carpio,06040006,Native,FALSE
Carpiodes carpio,05140206,Native,TRUE
Carpiodes carpio,05140104,Native,TRUE
Carpiodes carpio,05140201,Native,TRUE
Carpiodes carpio,05140202,Native,TRUE
Carpiodes carpio,05090103,Native,TRUE
Carpiodes carpio,05090201,Native,TRUE
Carpiodes carpio,08010201,Native,TRUE
Carpiodes carpio,08040207,Native,FALSE
Carpiodes carpio,08040301,Native,FALSE
Carpiodes carpio,08040302,Native,FALSE
Carpiodes carpio,08040303,Native,FALSE
Carpiodes carpio,08040304,Native,FALSE
Carpiodes carpio,08040305,Native,FALSE
Carpiodes carpio,08040306,Native,FALSE
Carpiodes carpio,08050003,Native,FALSE
Carpiodes carpio,08070100,Native,TRUE
Carpiodes carpio,08070203,Native,FALSE
Carpiodes carpio,08070204,Native,FALSE
Carpiodes carpio,08070300,Native,FALSE
Carpiodes carpio,08080101,Native,FALSE
Carpiodes carpio,08080102,Native,FALSE
Carpiodes carpio,08080103,Native,FALSE
Carpiodes carpio,08080201,Native,FALSE
Carpiodes carpio,08080202,Native,FALSE
Carpiodes carpio,08080203,Native,FALSE
Carpiodes carpio,08080204,Native,FALSE
Carpiodes carpio,08080205,Native,FALSE
Carpiodes carpio,08080206,Native,FALSE
Carpiodes carpio,08090100,Native,FALSE
Carpiodes carpio,08090201,Native,FALSE
Carpiodes carpio,08090202,Native,FALSE
Carpiodes carpio,08090203,Native,FALSE
Carpiodes carpio,08090301,Native,FALSE
Carpiodes carpio,08090302,Native,FALSE
Carpiodes carpio,11140202,Native,TRUE
Carpiodes carpio,11140204,Native,FALSE
Carpiodes carpio,11140206,Native,FALSE
Carpiodes carpio,11140207,Native,FALSE
Carpiodes carpio,11140208,Native,FALSE
Carpiodes carpio,11140209,Native,FALSE
