Species,HUC8,Origin,PointData
Cyprinella lutrensis,14010005,Introduced,True
Cyprinella lutrensis,07090005,Native,True
Cyprinella lutrensis,07130004,Native,True
Cyprinella lutrensis,11030016,Native,True
Cyprinella lutrensis,11070202,Native,True
Cyprinella lutrensis,10290102,Native,True
Cyprinella lutrensis,08030203,Native,True
Cyprinella lutrensis,18100201,Introduced,True
Cyprinella lutrensis,18100204,Introduced,True
Cyprinella lutrensis,15030101,Introduced,True
Cyprinella lutrensis,10190002,Native,True
Cyprinella lutrensis,10190003,Native,True
Cyprinella lutrensis,10190004,Native,True
Cyprinella lutrensis,10190005,Native,True
Cyprinella lutrensis,10190006,Native,False
Cyprinella lutrensis,10190007,Native,False
Cyprinella lutrensis,10190008,Native,True
Cyprinella lutrensis,10190012,Native,True
Cyprinella lutrensis,10190013,Native,True
Cyprinella lutrensis,10190014,Native,True
Cyprinella lutrensis,10250001,Native,True
Cyprinella lutrensis,10250002,Native,True
Cyprinella lutrensis,11020002,Native,True
Cyprinella lutrensis,11020005,Native,True
Cyprinella lutrensis,11020007,Native,False
Cyprinella lutrensis,11020008,Native,True
Cyprinella lutrensis,11020009,Native,True
Cyprinella lutrensis,11020011,Native,False
Cyprinella lutrensis,11020013,Native,False
Cyprinella lutrensis,13010002,Native,True
Cyprinella lutrensis,14010001,Introduced,False
Cyprinella lutrensis,14020002,Introduced,False
Cyprinella lutrensis,14020005,Introduced,True
Cyprinella lutrensis,14050002,Introduced,True
Cyprinella lutrensis,14030004,Introduced,False
Cyprinella lutrensis,14050007,Introduced,True
Cyprinella lutrensis,14040106,Introduced,True
Cyprinella lutrensis,14080102,Introduced,False
Cyprinella lutrensis,10250003,Native,True
Cyprinella lutrensis,10250012,Native,True
Cyprinella lutrensis,10260002,Native,True
Cyprinella lutrensis,11040005,Native,False
Cyprinella lutrensis,11020010,Native,True
Cyprinella lutrensis,14080202,Introduced,True
Cyprinella lutrensis,10180007,Native,True
Cyprinella lutrensis,10180008,Native,True
Cyprinella lutrensis,10180011,Native,True
Cyprinella lutrensis,14040101,Introduced,False
Cyprinella lutrensis,14040103,Introduced,False
Cyprinella lutrensis,10180012,Native,True
