Species,HUC8,Origin,PointData
Centrarchus macropterus,03010205,Native,True
Centrarchus macropterus,03020101,Native,True
Centrarchus macropterus,03020102,Native,True
Centrarchus macropterus,03020103,Native,True
Centrarchus macropterus,03020104,Native,True
Centrarchus macropterus,03020105,Native,True
Centrarchus macropterus,03020201,Native,True
Centrarchus macropterus,03020203,Native,True
Centrarchus macropterus,03020204,Native,True
Centrarchus macropterus,03030002,Native,True
