SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus catostomus,04020203,Native,FALSE
Catostomus catostomus,04020202,Native,TRUE
Catostomus catostomus,04020101,Native,FALSE
Catostomus catostomus,04020102,Native,FALSE
Catostomus catostomus,04020105,Native,FALSE
Catostomus catostomus,04020201,Native,FALSE
Catostomus catostomus,04020104,Native,FALSE
Catostomus catostomus,04020103,Native,FALSE
Catostomus catostomus,04010201,Native,FALSE
Catostomus catostomus,04010301,Native,TRUE
Catostomus catostomus,10080004,Native,FALSE
Catostomus catostomus,10080005,Native,FALSE
Catostomus catostomus,04060105,Native,TRUE
Catostomus catostomus,04060200,Native,TRUE
Catostomus catostomus,04070003,Native,TRUE
Catostomus catostomus,04070004,Native,FALSE
Catostomus catostomus,04090002,Native,FALSE
Catostomus catostomus,04010202,Native,FALSE
Catostomus catostomus,04080300,Native,TRUE
Catostomus catostomus,04090001,Native,FALSE
Catostomus catostomus,04010101,Native,TRUE
Catostomus catostomus,04010102,Native,TRUE
Catostomus catostomus,04020300,Native,TRUE
Catostomus catostomus,17060110,Native,FALSE
Catostomus catostomus,19030101,Native,FALSE
Catostomus catostomus,19010204,Native,FALSE
Catostomus catostomus,19010403,Native,FALSE
Catostomus catostomus,19020800,Native,FALSE
Catostomus catostomus,19090304,Native,TRUE
Catostomus catostomus,19020102,Native,TRUE
Catostomus catostomus,19080311,Native,TRUE
Catostomus catostomus,19080401,Native,TRUE
Catostomus catostomus,19050201,Native,FALSE
Catostomus catostomus,19090108,Native,FALSE
Catostomus catostomus,19090105,Native,FALSE
Catostomus catostomus,19080204,Native,TRUE
Catostomus catostomus,19050401,Native,FALSE
Catostomus catostomus,19060102,Native,FALSE
Catostomus catostomus,19060502,Native,FALSE
Catostomus catostomus,19010107,Native,FALSE
Catostomus catostomus,19010102,Native,FALSE
Catostomus catostomus,19010103,Native,FALSE
Catostomus catostomus,19010209,Native,FALSE
Catostomus catostomus,19030203,Native,FALSE
Catostomus catostomus,19030205,Native,TRUE
Catostomus catostomus,19020203,Native,FALSE
Catostomus catostomus,19020502,Native,FALSE
Catostomus catostomus,19070403,Native,FALSE
Catostomus catostomus,19090104,Native,FALSE
Catostomus catostomus,19080106,Native,TRUE
Catostomus catostomus,19050304,Native,FALSE
Catostomus catostomus,19080201,Native,FALSE
Catostomus catostomus,19050404,Native,FALSE
Catostomus catostomus,19080202,Native,FALSE
Catostomus catostomus,19060303,Native,TRUE
Catostomus catostomus,19060101,Native,FALSE
Catostomus catostomus,19060501,Native,FALSE
Catostomus catostomus,19060206,Native,FALSE
Catostomus catostomus,19030201,Native,FALSE
Catostomus catostomus,19010211,Native,FALSE
Catostomus catostomus,19030304,Native,FALSE
Catostomus catostomus,19030206,Native,FALSE
Catostomus catostomus,19020202,Native,FALSE
Catostomus catostomus,19030502,Native,TRUE
Catostomus catostomus,19020505,Native,TRUE
Catostomus catostomus,19080301,Native,FALSE
Catostomus catostomus,19090302,Native,FALSE
Catostomus catostomus,19070503,Native,FALSE
Catostomus catostomus,19090202,Native,FALSE
Catostomus catostomus,19090203,Native,FALSE
Catostomus catostomus,19080404,Native,TRUE
Catostomus catostomus,19080402,Native,TRUE
