SPECIES,HUC8,ORIGIN,POINTDATA
Cottus cognatus,19030306,Native,FALSE
Cottus cognatus,19010404,Native,FALSE
Cottus cognatus,19020103,Native,TRUE
Cottus cognatus,19020504,Native,TRUE
Cottus cognatus,19030405,Native,FALSE
Cottus cognatus,19090205,Native,FALSE
Cottus cognatus,19090201,Native,FALSE
Cottus cognatus,19070504,Native,TRUE
Cottus cognatus,19090103,Native,TRUE
Cottus cognatus,19080203,Native,FALSE
Cottus cognatus,19080105,Native,TRUE
Cottus cognatus,19060403,Native,FALSE
Cottus cognatus,19060402,Native,TRUE
Cottus cognatus,19060401,Native,TRUE
Cottus cognatus,19060205,Native,TRUE
Cottus cognatus,19010206,Native,FALSE
Cottus cognatus,19020702,Native,TRUE
Cottus cognatus,19010301,Native,TRUE
Cottus cognatus,19030303,Native,FALSE
Cottus cognatus,19030305,Native,FALSE
Cottus cognatus,19030301,Native,FALSE
Cottus cognatus,19030302,Native,FALSE
Cottus cognatus,19030404,Native,FALSE
Cottus cognatus,19070402,Native,TRUE
Cottus cognatus,19020503,Native,FALSE
Cottus cognatus,19090305,Native,TRUE
Cottus cognatus,19030403,Native,FALSE
Cottus cognatus,19020501,Native,TRUE
Cottus cognatus,19030401,Native,TRUE
Cottus cognatus,19070502,Native,TRUE
Cottus cognatus,19090204,Native,TRUE
Cottus cognatus,19090107,Native,FALSE
Cottus cognatus,19050104,Native,TRUE
Cottus cognatus,19090109,Native,FALSE
Cottus cognatus,19090106,Native,FALSE
Cottus cognatus,19050202,Native,FALSE
Cottus cognatus,19080107,Native,FALSE
Cottus cognatus,19090102,Native,TRUE
Cottus cognatus,19090101,Native,TRUE
Cottus cognatus,19060304,Native,FALSE
Cottus cognatus,19030204,Native,TRUE
Cottus cognatus,19070103,Native,FALSE
Cottus cognatus,19070101,Native,FALSE
Cottus cognatus,19010402,Native,TRUE
Cottus cognatus,19010405,Native,TRUE
Cottus cognatus,19020302,Native,TRUE
Cottus cognatus,19070104,Native,FALSE
Cottus cognatus,19020402,Native,FALSE
Cottus cognatus,19080302,Native,FALSE
Cottus cognatus,19080305,Native,TRUE
Cottus cognatus,19050301,Native,TRUE
Cottus cognatus,19080403,Native,TRUE
Cottus cognatus,19050403,Native,TRUE
Cottus cognatus,19050402,Native,FALSE
Cottus cognatus,19060301,Native,FALSE
Cottus cognatus,19060201,Native,FALSE
Cottus cognatus,19060202,Native,FALSE
